algorithm_type,params,s_epe,s_mse,a_mse,combined_score
Farneback,pyr_scale=0.2; levels=3; winsize=15; iterations=1; poly_n=5; poly_sigma=1.1; flags=0,13.897726126435595,3229.9146,3229.9146,0.38836305700831086
Farneback,pyr_scale=0.7; levels=4; winsize=21; iterations=1; poly_n=5; poly_sigma=1.1; flags=0,13.787681876470334,3129.3848,3129.3848,0.38079064117262323
Farneback,pyr_scale=0.7; levels=4; winsize=21; iterations=1; poly_n=5; poly_sigma=1.3; flags=0,14.793391299265284,2992.1758,2992.1758,0.3866380391600204
Farneback,pyr_scale=0.7; levels=4; winsize=21; iterations=1; poly_n=5; poly_sigma=1.5; flags=0,15.579327098999107,2875.207,2875.207,0.3906230063583767
Farneback,pyr_scale=0.7; levels=4; winsize=21; iterations=1; poly_n=5; poly_sigma=2.0; flags=0,16.470450849028957,2777.7212,2777.7212,0.3972496009565347
Farneback,pyr_scale=0.7; levels=4; winsize=21; iterations=1; poly_n=7; poly_sigma=1.1; flags=0,13.787900759513482,3129.3394,3129.3394,0.3807909786227288
Farneback,pyr_scale=0.7; levels=4; winsize=21; iterations=1; poly_n=7; poly_sigma=1.3; flags=0,14.799820739675031,2990.8623,2990.8623,0.38664923908420257
Farneback,pyr_scale=0.7; levels=4; winsize=21; iterations=1; poly_n=7; poly_sigma=1.5; flags=0,15.621459555171379,2864.8591,2864.8591,0.3905919889624857
Farneback,pyr_scale=0.7; levels=4; winsize=21; iterations=1; poly_n=7; poly_sigma=2.0; flags=0,16.683393506410095,2718.599,2718.599,0.39668345752838574
Farneback,pyr_scale=0.7; levels=4; winsize=21; iterations=2; poly_n=5; poly_sigma=1.1; flags=0,14.55052502971536,2982.7231,2982.7231,0.3826707433889612
Farneback,pyr_scale=0.7; levels=4; winsize=21; iterations=2; poly_n=5; poly_sigma=1.3; flags=0,15.5154041509363,2821.576,2821.576,0.38651022402916957
Farneback,pyr_scale=0.7; levels=4; winsize=21; iterations=2; poly_n=5; poly_sigma=1.5; flags=0,16.213400226167234,2711.8127,2711.8127,0.3896963773753638
Farneback,pyr_scale=0.7; levels=4; winsize=21; iterations=2; poly_n=5; poly_sigma=2.0; flags=0,16.942281169574475,2650.0452,2650.0452,0.3961946576837045
Farneback,pyr_scale=0.7; levels=4; winsize=21; iterations=2; poly_n=7; poly_sigma=1.1; flags=0,14.55072193679554,2982.6826,2982.6826,0.38267107119880917
Farneback,pyr_scale=0.7; levels=4; winsize=21; iterations=2; poly_n=7; poly_sigma=1.3; flags=0,15.520997554968577,2820.1992,2820.1992,0.38650591964796277
Farneback,pyr_scale=0.7; levels=4; winsize=21; iterations=2; poly_n=7; poly_sigma=1.5; flags=0,16.246771015919308,2703.0508,2703.0508,0.3896378405638127
Farneback,pyr_scale=0.7; levels=4; winsize=21; iterations=2; poly_n=7; poly_sigma=2.0; flags=0,17.107250505195346,2605.044,2605.044,0.3958041528752327
Farneback,pyr_scale=0.7; levels=4; winsize=21; iterations=3; poly_n=5; poly_sigma=1.1; flags=0,14.776404179429193,2931.3228,2931.3228,0.38274903265847016
Farneback,pyr_scale=0.7; levels=4; winsize=21; iterations=3; poly_n=5; poly_sigma=1.3; flags=0,15.695678621194554,2770.5386,2770.5386,0.3859718183828047
Farneback,pyr_scale=0.7; levels=4; winsize=21; iterations=3; poly_n=5; poly_sigma=1.5; flags=0,16.364303862028404,2668.5063,2668.5063,0.38921063829424296
Farneback,pyr_scale=0.7; levels=4; winsize=21; iterations=3; poly_n=5; poly_sigma=2.0; flags=0,17.07287048706237,2618.9858,2618.9858,0.39615933910731005
Farneback,pyr_scale=0.7; levels=4; winsize=21; iterations=3; poly_n=7; poly_sigma=1.1; flags=0,14.776591108718089,2931.279,2931.279,0.3827490121629834
Farneback,pyr_scale=0.7; levels=4; winsize=21; iterations=3; poly_n=7; poly_sigma=1.3; flags=0,15.700281961450154,2769.2856,2769.2856,0.38596110368932135
Farneback,pyr_scale=0.7; levels=4; winsize=21; iterations=3; poly_n=7; poly_sigma=1.5; flags=0,16.397164590478962,2659.0198,2659.0198,0.38910149393726823
Farneback,pyr_scale=0.7; levels=4; winsize=21; iterations=3; poly_n=7; poly_sigma=2.0; flags=0,17.219237952730143,2578.0205,2578.0205,0.39575056689005605
Farneback,pyr_scale=0.7; levels=4; winsize=27; iterations=1; poly_n=5; poly_sigma=1.1; flags=0,12.857176146896421,3323.3843,3323.3843,0.37940352851935655
Farneback,pyr_scale=0.7; levels=4; winsize=27; iterations=1; poly_n=5; poly_sigma=1.3; flags=0,13.708416718919853,3230.9795,3230.9795,0.38577660658112856
Farneback,pyr_scale=0.7; levels=4; winsize=27; iterations=1; poly_n=5; poly_sigma=1.5; flags=0,14.424784930949548,3149.3608,3149.3608,0.3909086439347982
Farneback,pyr_scale=0.7; levels=4; winsize=27; iterations=1; poly_n=5; poly_sigma=2.0; flags=0,15.409286322559293,3037.5312,3037.5312,0.39798189404916295
Farneback,pyr_scale=0.7; levels=4; winsize=27; iterations=1; poly_n=7; poly_sigma=1.1; flags=0,12.857355105638527,3323.3496,3323.3496,0.37940396268034016
Farneback,pyr_scale=0.7; levels=4; winsize=27; iterations=1; poly_n=7; poly_sigma=1.3; flags=0,13.713922008560326,3230.1829,3230.1829,0.3858058926121465
Farneback,pyr_scale=0.7; levels=4; winsize=27; iterations=1; poly_n=7; poly_sigma=1.5; flags=0,14.46383026583482,3143.0981,3143.0981,0.3910795160413667
Farneback,pyr_scale=0.7; levels=4; winsize=27; iterations=1; poly_n=7; poly_sigma=2.0; flags=0,15.660731830547599,2983.502,2983.502,0.39826036864211645
Farneback,pyr_scale=0.7; levels=4; winsize=27; iterations=2; poly_n=5; poly_sigma=1.1; flags=0,13.397175792161619,3242.7075,3242.7075,0.38212292604273157
Farneback,pyr_scale=0.7; levels=4; winsize=27; iterations=2; poly_n=5; poly_sigma=1.3; flags=0,14.258511177890302,3134.0366,3134.0366,0.3876613650428248
Farneback,pyr_scale=0.7; levels=4; winsize=27; iterations=2; poly_n=5; poly_sigma=1.5; flags=0,14.972984160525447,3036.2231,3036.2231,0.3917951644635199
Farneback,pyr_scale=0.7; levels=4; winsize=27; iterations=2; poly_n=5; poly_sigma=2.0; flags=0,15.89394659112025,2930.151,2930.151,0.3983243078424712
Farneback,pyr_scale=0.7; levels=4; winsize=27; iterations=2; poly_n=7; poly_sigma=1.1; flags=0,13.397339930036376,3242.7114,3242.7114,0.382125447490396
Farneback,pyr_scale=0.7; levels=4; winsize=27; iterations=2; poly_n=7; poly_sigma=1.3; flags=0,14.263943016908556,3133.0493,3133.0493,0.38767816377217357
Farneback,pyr_scale=0.7; levels=4; winsize=27; iterations=2; poly_n=7; poly_sigma=1.5; flags=0,15.00774546088798,3029.3828,3029.3828,0.3918714148869944
Farneback,pyr_scale=0.7; levels=4; winsize=27; iterations=2; poly_n=7; poly_sigma=2.0; flags=0,16.10810132353631,2879.2065,2879.2065,0.3982658138017633
Farneback,pyr_scale=0.7; levels=4; winsize=27; iterations=3; poly_n=5; poly_sigma=1.1; flags=0,13.53831080036666,3219.2507,3219.2507,0.3826914014828432
Farneback,pyr_scale=0.7; levels=4; winsize=27; iterations=3; poly_n=5; poly_sigma=1.3; flags=0,14.410913807729978,3099.278,3099.278,0.3877094949445341
Farneback,pyr_scale=0.7; levels=4; winsize=27; iterations=3; poly_n=5; poly_sigma=1.5; flags=0,15.107628801936315,3005.375,3005.375,0.39182930131022303
Farneback,pyr_scale=0.7; levels=4; winsize=27; iterations=3; poly_n=5; poly_sigma=2.0; flags=0,16.02043835591076,2898.821,2898.821,0.39821539616377327
Farneback,pyr_scale=0.7; levels=4; winsize=27; iterations=3; poly_n=7; poly_sigma=1.1; flags=0,13.538466566614847,3219.209,3219.209,0.38269107881523723
Farneback,pyr_scale=0.7; levels=4; winsize=27; iterations=3; poly_n=7; poly_sigma=1.3; flags=0,14.415910900635405,3098.3706,3098.3706,0.3877250054022077
Farneback,pyr_scale=0.7; levels=4; winsize=27; iterations=3; poly_n=7; poly_sigma=1.5; flags=0,15.144772475169948,2997.1982,2997.1982,0.39185870690434765
Farneback,pyr_scale=0.7; levels=4; winsize=27; iterations=3; poly_n=7; poly_sigma=2.0; flags=0,16.234439213297012,2848.4534,2848.4534,0.39818934836894015
Farneback,pyr_scale=0.7; levels=4; winsize=35; iterations=1; poly_n=5; poly_sigma=1.1; flags=0,12.033860283828286,3442.8442,3442.8442,0.37504469908109417
Farneback,pyr_scale=0.7; levels=4; winsize=35; iterations=1; poly_n=5; poly_sigma=1.3; flags=0,12.709247951184704,3383.707,3383.707,0.3809519066240886
Farneback,pyr_scale=0.7; levels=4; winsize=35; iterations=1; poly_n=5; poly_sigma=1.5; flags=0,13.305490275977775,3330.543,3330.543,0.38610945229790816
Farneback,pyr_scale=0.7; levels=4; winsize=35; iterations=1; poly_n=5; poly_sigma=2.0; flags=0,14.243645712015653,3242.7632,3242.7632,0.39397684278079537
Farneback,pyr_scale=0.7; levels=4; winsize=35; iterations=1; poly_n=7; poly_sigma=1.1; flags=0,12.033994010216874,3442.8079,3442.8079,0.3750443956810001
Farneback,pyr_scale=0.7; levels=4; winsize=35; iterations=1; poly_n=7; poly_sigma=1.3; flags=0,12.71362990838276,3383.2922,3383.2922,0.38098836908566763
Farneback,pyr_scale=0.7; levels=4; winsize=35; iterations=1; poly_n=7; poly_sigma=1.5; flags=0,13.338626050551046,3326.7876,3326.7876,0.3863480326835218
Farneback,pyr_scale=0.7; levels=4; winsize=35; iterations=1; poly_n=7; poly_sigma=2.0; flags=0,14.495956781992152,3207.7515,3207.7515,0.3954084916600026
Farneback,pyr_scale=0.7; levels=4; winsize=35; iterations=2; poly_n=5; poly_sigma=1.1; flags=0,12.412011797290706,3404.985,3404.985,0.3780672723560167
Farneback,pyr_scale=0.7; levels=4; winsize=35; iterations=2; poly_n=5; poly_sigma=1.3; flags=0,13.082464700845202,3337.7844,3337.7844,0.3834215823041424
Farneback,pyr_scale=0.7; levels=4; winsize=35; iterations=2; poly_n=5; poly_sigma=1.5; flags=0,13.724604815760424,3274.3206,3274.3206,0.3886037160826409
Farneback,pyr_scale=0.7; levels=4; winsize=35; iterations=2; poly_n=5; poly_sigma=2.0; flags=0,14.656819062997226,3172.799,3172.799,0.395563418871135
Farneback,pyr_scale=0.7; levels=4; winsize=35; iterations=2; poly_n=7; poly_sigma=1.1; flags=0,12.41213964262236,3404.9695,3404.9695,0.37806813831866587
Farneback,pyr_scale=0.7; levels=4; winsize=35; iterations=2; poly_n=7; poly_sigma=1.3; flags=0,13.08678336750935,3337.2136,3337.2136,0.38344780076901697
Farneback,pyr_scale=0.7; levels=4; winsize=35; iterations=2; poly_n=7; poly_sigma=1.5; flags=0,13.758000498853196,3269.0706,3269.0706,0.38875625999946295
Farneback,pyr_scale=0.7; levels=4; winsize=35; iterations=2; poly_n=7; poly_sigma=2.0; flags=0,14.893740315334274,3131.126,3131.126,0.39637993135784844
Farneback,pyr_scale=0.7; levels=4; winsize=35; iterations=3; poly_n=5; poly_sigma=1.1; flags=0,12.488710167316052,3394.218,3394.218,0.37849503949513463
Farneback,pyr_scale=0.7; levels=4; winsize=35; iterations=3; poly_n=5; poly_sigma=1.3; flags=0,13.17215130974852,3324.025,3324.025,0.3838516257951661
Farneback,pyr_scale=0.7; levels=4; winsize=35; iterations=3; poly_n=5; poly_sigma=1.5; flags=0,13.826824467643892,3253.1184,3253.1184,0.38876264927556825
Farneback,pyr_scale=0.7; levels=4; winsize=35; iterations=3; poly_n=5; poly_sigma=2.0; flags=0,14.768867084612797,3148.7122,3148.7122,0.3956868871542065
Farneback,pyr_scale=0.7; levels=4; winsize=35; iterations=3; poly_n=7; poly_sigma=1.1; flags=0,12.488835186822046,3394.2102,3394.2102,0.3784963278322216
Farneback,pyr_scale=0.7; levels=4; winsize=35; iterations=3; poly_n=7; poly_sigma=1.3; flags=0,13.176617821050723,3323.4526,3323.4526,0.3838798246780063
Farneback,pyr_scale=0.7; levels=4; winsize=35; iterations=3; poly_n=7; poly_sigma=1.5; flags=0,13.858528011083214,3248.5073,3248.5073,0.3889298439249938
Farneback,pyr_scale=0.7; levels=4; winsize=35; iterations=3; poly_n=7; poly_sigma=2.0; flags=0,15.005463124183853,3110.5938,3110.5938,0.39671212698236363
Farneback,pyr_scale=0.7; levels=5; winsize=15; iterations=1; poly_n=5; poly_sigma=1.1; flags=0,16.02295935207001,2652.8704,2652.8704,0.38349366784838324
Farneback,pyr_scale=0.7; levels=5; winsize=15; iterations=1; poly_n=5; poly_sigma=1.3; flags=0,16.74540453378535,2507.5393,2507.5393,0.38488803888498224
Farneback,pyr_scale=0.7; levels=5; winsize=15; iterations=1; poly_n=5; poly_sigma=1.5; flags=0,17.220159837603386,2431.0005,2431.0005,0.38694226897358636
Farneback,pyr_scale=0.7; levels=5; winsize=15; iterations=1; poly_n=5; poly_sigma=2.0; flags=0,17.68672981212118,2443.6094,2443.6094,0.3942307805706471
Farneback,pyr_scale=0.7; levels=5; winsize=15; iterations=1; poly_n=7; poly_sigma=1.1; flags=0,16.023168701769237,2652.8118,2652.8118,0.3834930671689694
Farneback,pyr_scale=0.7; levels=5; winsize=15; iterations=1; poly_n=7; poly_sigma=1.3; flags=0,16.750367594661896,2505.9294,2505.9294,0.3848609175092341
Farneback,pyr_scale=0.7; levels=5; winsize=15; iterations=1; poly_n=7; poly_sigma=1.5; flags=0,17.249349064552877,2421.8228,2421.8228,0.3868002606401218
Farneback,pyr_scale=0.7; levels=5; winsize=15; iterations=1; poly_n=7; poly_sigma=2.0; flags=0,17.786780332460598,2400.5427,2400.5427,0.39304749239393505
Farneback,pyr_scale=0.7; levels=5; winsize=15; iterations=2; poly_n=5; poly_sigma=1.1; flags=0,16.548804906583403,2450.887,2450.887,0.37873649552074273
Farneback,pyr_scale=0.7; levels=5; winsize=15; iterations=2; poly_n=5; poly_sigma=1.3; flags=0,17.189610120180696,2338.9119,2338.9119,0.3809892670624736
Farneback,pyr_scale=0.7; levels=5; winsize=15; iterations=2; poly_n=5; poly_sigma=1.5; flags=0,17.637097198976463,2291.8894,2291.8894,0.38443273010749357
Farneback,pyr_scale=0.7; levels=5; winsize=15; iterations=2; poly_n=5; poly_sigma=2.0; flags=0,18.024558508124954,2334.0796,2334.0796,0.39238859769918333
Farneback,pyr_scale=0.7; levels=5; winsize=15; iterations=2; poly_n=7; poly_sigma=1.1; flags=0,16.548968629626206,2450.829,2450.829,0.37873531567278385
Farneback,pyr_scale=0.7; levels=5; winsize=15; iterations=2; poly_n=7; poly_sigma=1.3; flags=0,17.194810577928433,2337.5708,2337.5708,0.3809816072004951
Farneback,pyr_scale=0.7; levels=5; winsize=15; iterations=2; poly_n=7; poly_sigma=1.5; flags=0,17.66302422649075,2284.3657,2284.3657,0.3843442927154872
Farneback,pyr_scale=0.7; levels=5; winsize=15; iterations=2; poly_n=7; poly_sigma=2.0; flags=0,18.070827836765783,2308.6167,2308.6167,0.39150859694643325
Farneback,pyr_scale=0.7; levels=5; winsize=15; iterations=3; poly_n=5; poly_sigma=1.1; flags=0,16.681872178937628,2394.3381,2394.3381,0.3772065025345076
Farneback,pyr_scale=0.7; levels=5; winsize=15; iterations=3; poly_n=5; poly_sigma=1.3; flags=0,17.314126453782993,2296.3428,2296.3428,0.3801783323961519
Farneback,pyr_scale=0.7; levels=5; winsize=15; iterations=3; poly_n=5; poly_sigma=1.5; flags=0,17.75517338222559,2254.184,2254.184,0.38382347257820904
Farneback,pyr_scale=0.7; levels=5; winsize=15; iterations=3; poly_n=5; poly_sigma=2.0; flags=0,18.100931637358123,2306.4644,2306.4644,0.39180090179065896
Farneback,pyr_scale=0.7; levels=5; winsize=15; iterations=3; poly_n=7; poly_sigma=1.1; flags=0,16.682026959327192,2394.2896,2394.2896,0.37720574883236746
Farneback,pyr_scale=0.7; levels=5; winsize=15; iterations=3; poly_n=7; poly_sigma=1.3; flags=0,17.318211347013605,2295.0703,2295.0703,0.3801591822525844
Farneback,pyr_scale=0.7; levels=5; winsize=15; iterations=3; poly_n=7; poly_sigma=1.5; flags=0,17.78319386435681,2246.06,2246.06,0.38372832744423413
Farneback,pyr_scale=0.7; levels=5; winsize=15; iterations=3; poly_n=7; poly_sigma=2.0; flags=0,18.1388263987658,2287.982,2287.982,0.3912224989354815
Farneback,pyr_scale=0.7; levels=5; winsize=21; iterations=1; poly_n=5; poly_sigma=1.1; flags=0,14.419071421355024,3102.767,3102.767,0.38803303304773584
Farneback,pyr_scale=0.7; levels=5; winsize=21; iterations=1; poly_n=5; poly_sigma=1.3; flags=0,15.225792811542146,2967.3564,2967.3564,0.39120249788682804
Farneback,pyr_scale=0.7; levels=5; winsize=21; iterations=1; poly_n=5; poly_sigma=1.5; flags=0,15.842752825671855,2861.6458,2861.6458,0.39349728862480515
Farneback,pyr_scale=0.7; levels=5; winsize=21; iterations=1; poly_n=5; poly_sigma=2.0; flags=0,16.57865714991754,2777.6025,2777.6025,0.39875736641392423
Farneback,pyr_scale=0.7; levels=5; winsize=21; iterations=1; poly_n=7; poly_sigma=1.1; flags=0,14.419268021908684,3102.733,3102.733,0.38803372909524236
Farneback,pyr_scale=0.7; levels=5; winsize=21; iterations=1; poly_n=7; poly_sigma=1.3; flags=0,15.231332072984987,2966.0083,2966.0083,0.39119914914290643
Farneback,pyr_scale=0.7; levels=5; winsize=21; iterations=1; poly_n=7; poly_sigma=1.5; flags=0,15.879353158247673,2851.92,2851.92,0.3934261340061931
Farneback,pyr_scale=0.7; levels=5; winsize=21; iterations=1; poly_n=7; poly_sigma=2.0; flags=0,16.77062651439813,2717.6438,2717.6438,0.3978473948731055
Farneback,pyr_scale=0.7; levels=5; winsize=21; iterations=2; poly_n=5; poly_sigma=1.1; flags=0,14.875898534992444,2963.3364,2963.3364,0.3860627729188874
Farneback,pyr_scale=0.7; levels=5; winsize=21; iterations=2; poly_n=5; poly_sigma=1.3; flags=0,15.675893993087675,2817.5713,2817.5713,0.3885167856938768
Farneback,pyr_scale=0.7; levels=5; winsize=21; iterations=2; poly_n=5; poly_sigma=1.5; flags=0,16.284755586615596,2713.4917,2713.4917,0.3907960842713113
Farneback,pyr_scale=0.7; levels=5; winsize=21; iterations=2; poly_n=5; poly_sigma=2.0; flags=0,16.989376319306913,2647.4192,2647.4192,0.3966964249014949
Farneback,pyr_scale=0.7; levels=5; winsize=21; iterations=2; poly_n=7; poly_sigma=1.1; flags=0,14.876079890322618,2963.3103,2963.3103,0.38606373237042335
Farneback,pyr_scale=0.7; levels=5; winsize=21; iterations=2; poly_n=7; poly_sigma=1.3; flags=0,15.680862619322173,2816.2595,2816.2595,0.3885076534288951
Farneback,pyr_scale=0.7; levels=5; winsize=21; iterations=2; poly_n=7; poly_sigma=1.5; flags=0,16.31798246589819,2704.9172,2704.9172,0.39074679799104994
Farneback,pyr_scale=0.7; levels=5; winsize=21; iterations=2; poly_n=7; poly_sigma=2.0; flags=0,17.141240353865737,2603.5984,2603.5984,0.3961932859984699
Farneback,pyr_scale=0.7; levels=5; winsize=21; iterations=3; poly_n=5; poly_sigma=1.1; flags=0,14.982817218885055,2919.6958,2919.6958,0.3849411875472399
Farneback,pyr_scale=0.7; levels=5; winsize=21; iterations=3; poly_n=5; poly_sigma=1.3; flags=0,15.792454378808344,2767.428,2767.428,0.38714004194544477
Farneback,pyr_scale=0.7; levels=5; winsize=21; iterations=3; poly_n=5; poly_sigma=1.5; flags=0,16.419858308364567,2667.4321,2667.4321,0.38992395302078586
Farneback,pyr_scale=0.7; levels=5; winsize=21; iterations=3; poly_n=5; poly_sigma=2.0; flags=0,17.07659121408341,2618.0215,2618.0215,0.3961535680766889
Farneback,pyr_scale=0.7; levels=5; winsize=21; iterations=3; poly_n=7; poly_sigma=1.1; flags=0,14.983006497984054,2919.6804,2919.6804,0.384942928483793
Farneback,pyr_scale=0.7; levels=5; winsize=21; iterations=3; poly_n=7; poly_sigma=1.3; flags=0,15.797022077066336,2766.0918,2766.0918,0.3871238214738338
Farneback,pyr_scale=0.7; levels=5; winsize=21; iterations=3; poly_n=7; poly_sigma=1.5; flags=0,16.45191754981435,2657.8364,2657.8364,0.389797031334875
Farneback,pyr_scale=0.7; levels=5; winsize=21; iterations=3; poly_n=7; poly_sigma=2.0; flags=0,17.226565210482324,2578.0544,2578.0544,0.395855175056509
Farneback,pyr_scale=0.7; levels=5; winsize=27; iterations=1; poly_n=5; poly_sigma=1.1; flags=0,13.300048275687322,3310.9062,3310.9062,0.38485505928056674
Farneback,pyr_scale=0.7; levels=5; winsize=27; iterations=1; poly_n=5; poly_sigma=1.3; flags=0,14.03958592194493,3221.1343,3221.1343,0.3898222635914331
Farneback,pyr_scale=0.7; levels=5; winsize=27; iterations=1; poly_n=5; poly_sigma=1.5; flags=0,14.647493008323599,3140.6072,3140.6072,0.39350133578943536
Farneback,pyr_scale=0.7; levels=5; winsize=27; iterations=1; poly_n=5; poly_sigma=2.0; flags=0,15.492830271310073,3035.8538,3035.8538,0.39905085198780943
Farneback,pyr_scale=0.7; levels=5; winsize=27; iterations=1; poly_n=7; poly_sigma=1.1; flags=0,13.300212012749293,3310.8906,3310.8906,0.38485641282627914
Farneback,pyr_scale=0.7; levels=5; winsize=27; iterations=1; poly_n=7; poly_sigma=1.3; flags=0,14.044710009822793,3220.4507,3220.4507,0.38985297792495655
Farneback,pyr_scale=0.7; levels=5; winsize=27; iterations=1; poly_n=7; poly_sigma=1.5; flags=0,14.682056769101314,3133.751,3133.751,0.3935738520832448
Farneback,pyr_scale=0.7; levels=5; winsize=27; iterations=1; poly_n=7; poly_sigma=2.0; flags=0,15.723921425143118,2982.149,2982.149,0.39906384144026963
Farneback,pyr_scale=0.7; levels=5; winsize=27; iterations=2; poly_n=5; poly_sigma=1.1; flags=0,13.650297264461866,3234.2983,3234.2983,0.38516205843575013
Farneback,pyr_scale=0.7; levels=5; winsize=27; iterations=2; poly_n=5; poly_sigma=1.3; flags=0,14.408217403297186,3128.4326,3128.4326,0.3894210074961819
Farneback,pyr_scale=0.7; levels=5; winsize=27; iterations=2; poly_n=5; poly_sigma=1.5; flags=0,15.0422041124372,3035.0461,3035.0461,0.3926936271873868
Farneback,pyr_scale=0.7; levels=5; winsize=27; iterations=2; poly_n=5; poly_sigma=2.0; flags=0,15.915016079863495,2929.2761,2929.2761,0.3985667987951519
Farneback,pyr_scale=0.7; levels=5; winsize=27; iterations=2; poly_n=7; poly_sigma=1.1; flags=0,13.650465153156267,3234.2788,3234.2788,0.3851632465868986
Farneback,pyr_scale=0.7; levels=5; winsize=27; iterations=2; poly_n=7; poly_sigma=1.3; flags=0,14.412947455158161,3127.5244,3127.5244,0.3894327495769109
Farneback,pyr_scale=0.7; levels=5; winsize=27; iterations=2; poly_n=7; poly_sigma=1.5; flags=0,15.075387223532422,3028.0317,3028.0317,0.392737337247122
Farneback,pyr_scale=0.7; levels=5; winsize=27; iterations=2; poly_n=7; poly_sigma=2.0; flags=0,16.12441651460795,2878.2341,2878.2341,0.39843588843069233
Farneback,pyr_scale=0.7; levels=5; winsize=27; iterations=3; poly_n=5; poly_sigma=1.1; flags=0,13.733997268372496,3208.386,3208.386,0.38477913093617766
Farneback,pyr_scale=0.7; levels=5; winsize=27; iterations=3; poly_n=5; poly_sigma=1.3; flags=0,14.486925505441576,3098.4924,3098.4924,0.38872649653731794
Farneback,pyr_scale=0.7; levels=5; winsize=27; iterations=3; poly_n=5; poly_sigma=1.5; flags=0,15.14445305421072,3004.0298,3004.0298,0.3922641361530388
Farneback,pyr_scale=0.7; levels=5; winsize=27; iterations=3; poly_n=5; poly_sigma=2.0; flags=0,16.026157990328578,2898.5442,2898.5442,0.39827885625089154
Farneback,pyr_scale=0.7; levels=5; winsize=27; iterations=3; poly_n=7; poly_sigma=1.1; flags=0,13.734148430037859,3208.348,3208.348,0.38477895242066884
Farneback,pyr_scale=0.7; levels=5; winsize=27; iterations=3; poly_n=7; poly_sigma=1.3; flags=0,14.491644655558929,3097.601,3097.601,0.3887390843714361
Farneback,pyr_scale=0.7; levels=5; winsize=27; iterations=3; poly_n=7; poly_sigma=1.5; flags=0,15.180332106437007,2996.0476,2996.0476,0.39228751956343655
Farneback,pyr_scale=0.7; levels=5; winsize=27; iterations=3; poly_n=7; poly_sigma=2.0; flags=0,16.239160140841115,2848.1577,2848.1577,0.3982377089727369
Farneback,pyr_scale=0.7; levels=5; winsize=35; iterations=1; poly_n=5; poly_sigma=1.1; flags=0,12.341692758778269,3436.6711,3436.6711,0.37898398536892086
Farneback,pyr_scale=0.7; levels=5; winsize=35; iterations=1; poly_n=5; poly_sigma=1.3; flags=0,12.924213509084865,3382.0327,3382.0327,0.3838609608059219
Farneback,pyr_scale=0.7; levels=5; winsize=35; iterations=1; poly_n=5; poly_sigma=1.5; flags=0,13.461922136950264,3330.6445,3330.6445,0.3883055929264513
Farneback,pyr_scale=0.7; levels=5; winsize=35; iterations=1; poly_n=5; poly_sigma=2.0; flags=0,14.30971594782402,3240.2356,3240.2356,0.39475016206348157
Farneback,pyr_scale=0.7; levels=5; winsize=35; iterations=1; poly_n=7; poly_sigma=1.1; flags=0,12.341812606807661,3436.6519,3436.6519,0.3789845009507592
Farneback,pyr_scale=0.7; levels=5; winsize=35; iterations=1; poly_n=7; poly_sigma=1.3; flags=0,12.928274917431306,3381.6216,3381.6216,0.3838931441998351
Farneback,pyr_scale=0.7; levels=5; winsize=35; iterations=1; poly_n=7; poly_sigma=1.5; flags=0,13.492748642449879,3326.914,3326.914,0.38851333366115315
Farneback,pyr_scale=0.7; levels=5; winsize=35; iterations=1; poly_n=7; poly_sigma=2.0; flags=0,14.54373891920676,3206.5386,3206.5386,0.39600466430973635
Farneback,pyr_scale=0.7; levels=5; winsize=35; iterations=2; poly_n=5; poly_sigma=1.1; flags=0,12.550864664051522,3401.1694,3401.1694,0.3797822859512471
Farneback,pyr_scale=0.7; levels=5; winsize=35; iterations=2; poly_n=5; poly_sigma=1.3; flags=0,13.185116529503054,3335.7273,3335.7273,0.3847352666860225
Farneback,pyr_scale=0.7; levels=5; winsize=35; iterations=2; poly_n=5; poly_sigma=1.5; flags=0,13.785210598644364,3270.1165,3270.1165,0.3891999501863266
Farneback,pyr_scale=0.7; levels=5; winsize=35; iterations=2; poly_n=5; poly_sigma=2.0; flags=0,14.669333698815219,3172.7698,3172.7698,0.3957368654355661
Farneback,pyr_scale=0.7; levels=5; winsize=35; iterations=2; poly_n=7; poly_sigma=1.1; flags=0,12.550980283948473,3401.146,3401.146,0.37978248901949097
Farneback,pyr_scale=0.7; levels=5; winsize=35; iterations=2; poly_n=7; poly_sigma=1.3; flags=0,13.189355089478457,3335.0789,3335.0789,0.38475571449496215
Farneback,pyr_scale=0.7; levels=5; winsize=35; iterations=2; poly_n=7; poly_sigma=1.5; flags=0,13.817572431086154,3265.745,3265.745,0.3893907256011775
Farneback,pyr_scale=0.7; levels=5; winsize=35; iterations=2; poly_n=7; poly_sigma=2.0; flags=0,14.90096010679639,3130.645,3130.645,0.39645215979024684
Farneback,pyr_scale=0.7; levels=5; winsize=35; iterations=3; poly_n=5; poly_sigma=1.1; flags=0,12.563922365451315,3392.3496,3392.3496,0.3794358939322059
Farneback,pyr_scale=0.7; levels=5; winsize=35; iterations=3; poly_n=5; poly_sigma=1.3; flags=0,13.244007761993114,3320.23,3320.23,0.38462991148238723
Farneback,pyr_scale=0.7; levels=5; winsize=35; iterations=3; poly_n=5; poly_sigma=1.5; flags=0,13.864458413479166,3251.569,3251.569,0.38919657107373484
Farneback,pyr_scale=0.7; levels=5; winsize=35; iterations=3; poly_n=5; poly_sigma=2.0; flags=0,14.772362362821124,3148.604,3148.604,0.39572932414284256
